id_tweet,text,task1,anio
3615,"me sentía tan afortunada hace unos meses porque creía que tenía a un hombre que me aceptaba tal y como soy, que me vio en mi mejor y peor momento y aún así decidió quedarse, pero bien dicen que jamás terminamos de conocer a las personas. Es obvio, hoy ya no está en mi vida.",non-sexist,2021
3616,"No es no, y no es diversión aprovecharse de la persona cuando la otra no quiere, si uno no quiere no se le puede imponer a que lo haga. lamanada usostic",non-sexist,2021
3617,"Si algún transfobo o terf está leyendo esto, les pido por favor que paren, el daño que hacen es tremendo joder.Ya dejennos en paz, no entiendo tanto odio hacia Nosotres, las personas trans siempre hemos apoyado al feminismo, a las mujeres.Se están equivocando mal(+)",non-sexist,2021
3618,"A mí me interesa más la declaración fiscal de ETA, como la de aquellas cartas chantajeando y extorsionando a empresarios para comprar armas con las que asesinar a hombres, mujeres y niños.",non-sexist,2021
3619,"El 70 % de la población masculina en Japón se consideran ""hombres herbívoros"" que es un fenómeno de ""rechazo al matrimonio o al noviazgo""Muy parecido a la filosofía MGTOW. Ahora es que vienen a darse cuenta de las consecuencias del ginocentrismo.",non-sexist,2021
3620,Yo siempre tengo ganas de follar a una mujer como tu,sexist,2021
3621,"Rubia por lo tonta? bueno noNo sabía, debo chequear más tus historias de ig (?)",sexist,2021
3622,"Y si encima tenemos un intendente que no puede defender la ciudad ni gestionarla peor, va a ser el verano de “la provincia no quiere! Pensar que lo votaron. para que esté en el diálogo de la mesa chica. Un fiasco!",non-sexist,2021
3623,"2. Intelecto, porque al ser ""raza cósmica"" saben que no los van poder explotar. Pero ustedes al ser ricos, su se pueden mezclar comprando a las mujeres más bellas e inteligentes del mundo.",non-sexist,2021
3624,"Es verdad....ella llegó un momento en el que ella se harto de que la quisieran solo como la rubia tonta,eso a las élites Yanquis no les gustó y hicieron lo que siempre han hecho ante cualquier rebeldía",sexist,2021
3625,"Asi es, patitos. Y si ponemos ese ejemplo, se necesita de una fuerza que lo lancé, tal vez la fuerza del aire de la naturaleza que la hace caer, o la fuerza de un hombre que la avienta. De hecho a-vienta jejej como muy natural. Es correcta tu frase bro saludos y más éxitos!",non-sexist,2021
3626,"Desafortunadamente, el Internet y la telefonía celular; no tiene suficiente cobertura en todo el país.Como he dicho antes: En Colombia hay una estrecha banda ancha.",non-sexist,2021
3627,"Violar el debido proceso coadyuva + a liberar a crimínales, no entienden que NO se defiende secuestros, se defiende que el tal Vallarta lleva 15 años sin sentencia y todo derivado de un montaje dado como cierto en tiempo real por Loret y el hoy preso GarciaLuna.",non-sexist,2021
3628,"Siempre el desamor va de la mano con un buen licor. ¡Que vivan las mujeres¡, ¡que viva el amor¡, pero mientras me toca a la puerta, me tomo otro alcohol,...hay algo mejor???",non-sexist,2021
3629,siempre pienso que estoy embarazada pero en realidad son mis quistes chingando,non-sexist,2021
3630,"El corto ""Tótem Loba"" escrito y dirigido por me ha parecido muy interesante, con buenos momentos de tensión, con una historia muy atractiva y con muchas posibilidades. El final se me ha escapado un poco y me ha quedado con ganas de saber más, aunque quizás sea mejor así",non-sexist,2021
3631,"En la contienda por la Gubernatura de 2015, asesinaron (físicamente) a Armando Chavarría Barrera.En esta contienda pretenden matar (civilmente) a Félix Salgado Macedonio.El arma estratégica es la acusación de una violación.Y la puesta en escena de ese ""feminismo"" prianista.",sexist,2021
3632,X eso digo yo: aborto legal y seguro si. Gratuito no... Una cosa es en casos extremos de violacion otra cosa es una decisión propia,non-sexist,2021
3633,"Mientras la gente pasaba hambre Bancolombia gano en los primeros 9 meses de este año $542.226.000.000, mas parte de 500 mil millones que le regalo Duque a los Bancos; en Colombia hay mucha plata pero tambien hay mucha escoria robandosela toda.",non-sexist,2021
3634,"Una vez una amiga me dijo que estaba haciendo Orinoterapia para quedar embarazada.Me dio mucha impresión, pero no le cuestioné nada.",non-sexist,2021
3635,"La Ventana al Mundo, Ventana de Campeones, Centros comerciales y el centro hasta las tetas pero de eso no hablan porque a sus patrones no les conviene. Parranda de hipocritas.",non-sexist,2021
3636,"Solicitamos su ayuda, hay una madre desesperada a quien a base de engaños le arrancaron a su hijo. justiciaparaElenayDani MeToo feminismo feminista DerechosHumanos FGR Hidalgo NoticieroHechos Mexico ViolenciaMachista",non-sexist,2021
3637,"Lima.– Sin duda las mujeres hoy en día realizan diversas actividades y para ello les gusta lucir distintas y probar diferentes peinados o looks. A menudo, se planchan o rizan el cabello para darle un toque que realce su belleza natural. También es muy comú",non-sexist,2021
3638,Condenan a la mujer juzgada por ‘el chumino rebelde’ por un delito contra los sentimientos religiosos,non-sexist,2021
3639,JAJAJAJAJAJAJAJAJAJAJAJA tranquilízate lagartona.,sexist,2021
3640,"La valentía de Ana Cristina Barragán es sobrecogedora. Con lo que ha hecho, y sobre todo, con lo que ha dicho, ha salvado vidas.¿Cuantas mujeres más habrían caído en manos de ese monstruo si ella no hablaba? Mi admiración sin parpadeos. Es mi heroína. YoSiTeCreo",non-sexist,2021
3641,"He subido una serie de historias a instagram, maravillosas por cierto, y varios hombres me han saltado con un NotAllMen. Es por ello, que para quien le interese, recomiendo la lectura de este artículo No apto para machistas sensibles.",non-sexist,2021
3642,"Las mujeres abortan, lo he visto en mis pocos años como profesional de salud. Llegan a quirófano para ser legradas, es decir sacar los restos que quedaron en su útero. Algunas en silencio profundo que sólo ellas deben entender, otras a grito de dolor, de semanas o incluso meses",non-sexist,2021
3643,Más que “error” hubo complicidad. Allí estaban todos metidos tratando de fregar a CAP y terminaron fregando a toda Vzla.,non-sexist,2021
3644,"Te referirás a la revolución del 34, reprimida violentamente por el gobierno de derechas. ¿O te refieres a las elecciones de 1936, que ganaron pese a los caciques que hacían trampas en su contra?",non-sexist,2021
3645,"¿Quién te enseñó esa palabrita de ""Mangina""?¿Los MGTOW?",non-sexist,2021
3646,"El día de hoy concluimos las actividades que realizamos como parte del marco conmemorativo de los 16 días de activismo contra la violencia de género.Te esperamos a las 17 hrs. en el webinario; ""Mujeres, discapacidad y derechos"". Aquí te dejamos el enlace:",non-sexist,2021
3647,"Cómo está chica siga yendo a los platós, dejo de ver los programas donde vayaMediaset no puede fomentar que se salten el confinamiento una niñata como ella y se ría de todos",non-sexist,2021
3648,"últimamente he estado leyendo sobre feminismo y no es q sepa mucho pero me gusta informarme sobre estas cosas, también quiero decir que desde hace tempo simpatizo con la teoría del radfem,,, por avisar",non-sexist,2021
3649,"Interesante conversación hoy en las colas del hambre:-Mamáaa. ¿Qué tenemos para comer hoy?-No lo sé, cariño. Lo que nos den en el banco de alimentos.-¿Cariño? No me piropees, machista.-¡Pero si eres mi hija!-¡No me califiques! Déjame decidir si me siento hombre o mujer.",sexist,2021
3650,Uno de Vox que dice que soy rubia y tonta.,sexist,2021
3651,"Una lela, zurda, marimacho, no puede estar donde está, una mierda de de ser humano.",sexist,2021
3652,FeriadelLibroÑuñoa ¡Conversemos con Isabel Allende! En “Mujeres del alma mía” Allende se sumerge en sus concepciones sobre feminismo en un ensayo personal donde desentraña la lucha contra el sistema patriarcal. Conéctate a YouTube este viernes:,non-sexist,2021
3653,"Mis mutuals nunca sirvieron para nada, pésimo servicio",non-sexist,2021
3654,Dan asco... por que mierda tengo que verle las tetas a estas pelotudas.,sexist,2021
3655,Holaaaa,non-sexist,2021
3656,"pero que dices payaso, love Simeone, all my homies le comían la polla al cholo",non-sexist,2021
3657,Yyy con las cosas q dice se merece eso y mas,non-sexist,2021
3658,"[Igualdad de derechos ante la ley para hombres y mujeres en Paraguay] promulgó la inconstitucional ley 5777/16 cuando debió vetarla, pero ahora viene a hablarnos contra el feminismo y grupos de izquierda.nonosengañanmás alguientienequedecirlo",non-sexist,2021
3659,"Buenas noches, preciosa. Gracias. Feliz y bendecido descanso. MeToo❤DiosConNosotras Abrazos DulcesSueños ❤",non-sexist,2021
3660,La mugre que dejaron las señoritas de pañuelos verdes Una vergüenza los diputados sin palabras No se olviden cuando vayan a votar,non-sexist,2021
3661,Esa si es una mujer empoderada,non-sexist,2021
3662,"Estela de Carlotto en CronicaAnunciada:""Hoy es un día para brindar por los derechos de las mujeres""",non-sexist,2021
3663,"Redoblante por medio, festejando un genocidio. El día más triste , esas mujeres abrazándose, festejando la muerte de un bebé, angelito sin poder defenderse !! Cuanta tristeza !!",sexist,2021
3664,"El punto acá es: que se pida que ele aborto sea legal no significa que todas las mujeres van a estar obligadas a abortar, si quieres tener tu criatura fino, pero deja que aquellas que no lo buscaron puedan interrumpir voluntariamente su embarazo. Cuesta entender eso?",non-sexist,2021
3665,"Metrópoli Presentan iniciativa para castigar de 3 a 6 años de cárcel, a quien cometa acoso sexual valiéndose de su posición jerárquica en la CDMX . ¡Entérate! rb",non-sexist,2021
3666,"La tetona debe entender que no es necesario vestir a los niños de nenas para que comprendan el rol de las mujeres. Basta con la explicación y, por ejemplo, hacerlos trabajar en grupo junto con las chicas exigiéndoles respeto. Las mismas maestras deben hacer comprender desde...",sexist,2021
3667,"... pobre, con tanta mujer al volante y va y se sienta junto a una rotonda !!!",sexist,2021
3668,cómo amo a las mujeres que hermosas que son las mujeres me encantan las mujeres son preciosas las mujeres gracias por existir mujeres soy trola por ustedes mujeres las mujeres son lo más lindo que hay dios qué bellas las mujeres me encantan mujeres sepan que las amo,non-sexist,2021
3669,Esque de tantas parejas que a revelado me sorprende que no le caigan fuertes demandas por violar la privacidad de los idols nose como sigue funcionando esa empresa,non-sexist,2021
3670,SalarioRosa Cadia día son mas las mujeres beneficias que día a día sacan a su familia adelante...,non-sexist,2021
3671,Tanto vas a mirar gorda lechón??,sexist,2021
3672,A kokichi se le subió la fama kokichicanceled2020,non-sexist,2021
3673,"HYLTWORLDWIDESTREAMING por favor hagan stream a HYLT, estamos muy cerca de perder el puesto número 1 del mv mas visto del 2020, por las chicas ): HYLTWORLDWIDESTREAMING",non-sexist,2021
3674,se lo merece todo,non-sexist,2021
3675,la chica,non-sexist,2021
3676,"Esta mujer, es buena tipa!",non-sexist,2021
3677,"El Aborto no es reponsabilidad exclusiva de la mujer. La culpa se comparte mitad mujeres y mitad hombres el feto es 50%Espermatozoide y 50% Ovulo. No lo olviden y si lo hacen sean responsables tomen las pastillas y usen condon para evitar llamar a su hijo ""Problema"" en el futuro.",non-sexist,2021
3678,"De ninguna manera, ninguna mujer debe aceptar que las agredan. Pero los supuestos defensores de mujeres deberían serlo siempre, no solo con algunas. O más que defensores de mujeres son defensores de una ideología?",non-sexist,2021
3679,paki reprimida,non-sexist,2021
3680,"Sra Corrupta, le recomiendo no perder su tiempo y vaya a realizarle otra entrevista a Sagastegui y dígale que aunque esté encargado de la Presidencia, tiene la responsabilidad de conducir al país y que el TC no es su mamá, donde acude cada vez que el Congreso decide fregar.",non-sexist,2021
3681,"Si ud quiere cortese un brazo, una pierna, la cabeza,corte sus trompas de falopioQuiénes están esclavizadas? Ud solo usa falacias Y mentiras.Supuestamente defiende a las mujeres, pero promueve su muerte desde el vientre materno, también de varones xq promueve el odio",sexist,2021
3682,"Para fascistas el chepas y su camarilla, que están todo el día escupiendo odio por la boca, llamando a romper mobiliario urbano, deseando azotar mujeres hasta sangrar o salir a la calle a cazar gente que no piensa igual. Si eso no es fascismo el fascismo no existe.",non-sexist,2021
3683,A ver cuántos se tardan las feminazis en venir a fregar con su cantaleta de PoR EsO dEBemOs MTarLos En EL BiEntre Avorto Legal Y gratiS Serà Ley,sexist,2021
3684,Yo creo que mi madre en verdad es una bollera reprimida o algo si no no me lo explico,sexist,2021
3685,"Y como combatir los embarazos no deseados?? Ya se!! Vasectomía para TODOS los hombres, aunque no lo quieran.",non-sexist,2021
3686,"La lucha de clases se subroga en la lucha de castas; que no se diga que no se ha avisadoLa ciudadanía en igualdad de derechos sale tan rápido como entró; justo para deslegitimar reivindicaciones y descargar malas conciencias, la sustituye la igualdad de derechos entre iguales",non-sexist,2021
3687,"Hdpt como le van a hacer eso a una niña, porfavor ayuden a denunciar, es una niña man, como caraj0s le vas a hacer eso, solo tiene 8 años OCHO, aun ais no sea menor de edad es un delito, porfavor compartan y ayuden aunque ya es tarde, intentemos hacer algo",non-sexist,2021
3688,RAPDER CAMPEON MUNDIAL ZORRAS,sexist,2021
3689,"azhra pero que guarra eres, me estaba vistiendo, que tenía el pijama aún.",non-sexist,2021
3690,El objetivo del diseño fue transformar un espacio histórico oscuro en un ambiente luminoso y cálido que fomente el empoderamiento de las mujeres y establezca una base sólida para el futuro.,non-sexist,2021
